bnf_code,actual_cost,predicted_cost,predicted_cost_AutoARIMA-lo-95,predicted_cost_AutoARIMA-hi-95
0802020G0BCADAD,1023817.98788,532437.1423855843,460304.9376701054,604569.3179535937
0802020T0BBABAB,3529369.6980500007,1740805.6626892686,1534731.0616674223,1946880.287210576
0802020T0BBADAF,803489.83793,391390.6745846825,332109.5049601022,450671.84420926287
0802020T0BCABAN,719496.3236,349575.194189,278366.9192967935,420783.4690812065
0802020T0BCACAP,675870.3954800001,339402.87248035835,267572.46237388346,411233.2679369915
0802020T0BCADAT,643955.9569000001,304918.9250219897,236577.88673318515,373259.95545275934
0802020T0BEAAAB,1725498.36002,871674.19233,716225.3835085421,1027123.017452965
0802020T0BEACAF,468301.73997,233842.3347213097,200060.70903563095,267623.95412524405
0802020T0BEAEBG,901268.1575099999,444262.35071826563,391678.65106553904,496846.0666168828
0803041B0AAAAAA,696719.5469999999,291679.53654839285,270708.1039838393,312650.9691129464
0803041C0AAAAAA,1516510.7869499999,1582038.5928125,1438973.899375,1725103.2678125
0803041L0AAAAAA,8199442.303799999,3466974.557142857,3095213.8407142856,3838735.2153571425
0803041L0BBAAAA,534996.07969,301751.0062724526,222506.34682999377,380995.66245449503
0803041S0AAAAAA,755927.2207000001,373614.6735744418,308957.60989018244,438271.7418946344
0803041S0AAABAB,1398085.5766699999,1021264.4333333333,934608.675,1107920.1670833335
0803042E0AAAAAA,793236.66967,393973.0619071498,355203.76789757947,432742.33290432196
0803042K0AAAAAA,2383866.0445100004,1233090.6139999998,1144046.215145996,1322135.0128540038
0803042K0AAABAB,8985210.188609999,4490374.437918335,4140071.232146851,4840677.589948487
0803042K0BBAAAA,5310615.562899997,2600181.4685273436,2351800.3976591798,2848562.603427734
0803042K0BBABAB,19195756.223810002,9380489.916151367,8580531.472346192,10180448.252473876
0803042N0AAACAC,1040193.7076900001,521269.58736108546,471133.3794296089,571405.8469116841
0803042N0AAADAD,10501732.74136,5188805.150200418,4780491.132519254,5597119.219500703
0803042N0BBACAC,2666063.58367,1406696.0617940098,1270216.6860265138,1543175.4203551318
0803042N0BBADAD,29458324.40654999,15125171.685043922,13910110.615966253,16340231.928215636
0803042P0BBAAAA,1172509.07618,573988.2213884766,511634.5018818237,636341.9408951293
0803042R0AAAAAA,3713259.6299999994,1891350.775667392,1756875.531773212,2025826.0195615718
0803042S0AAABAB,1039813.7440300001,506736.1751338257,412743.38656437374,600728.9637032775
0803042S0BCAAAB,7953248.63191,3711211.565846045,3032680.725442529,4389742.35891145
0803042W0AAAAAA,1591494.17888,764056.1546636352,667440.4797448791,860671.8414169189
0803042W0BBAAAA,13937916.518339997,6871684.171116796,6335370.363556494,7407998.168029541
0803043N0BBAFAF,759870.20203,404389.8942411494,290637.5430209577,518142.23119115905
0803043N0BBAGAG,422229.56508,208849.8582177479,131972.84450956652,285726.8919192417
0803043P0AAADAD,824076.10075,416136.76880108716,299634.2901595058,532639.2507907822
0803043P0BBAGAD,655855.61115,354425.5369570175,270477.04170665547,438374.03555549314
0901011F0AAAEAE,9665074.460940002,4686185.75073325,4392065.07931125,4980306.555635
0901011F0AAAHAH,850397.1064899999,391455.594475,348620.1395525,434291.05525187496
0901011F0AAAIAI,682120.0328599997,304288.09919757163,267175.1716857925,341401.03919087833
0901011F0AAALAL,641946.4273699999,304449.0064647321,262433.6248651786,346464.3964276786
0901011H0AAAAAA,445137.7048799999,224053.5022005,206732.196843375,241374.807557625
0901011P0AAACAC,7537687.251910001,3485034.40548825,3086156.60160375,3883912.20937275
0901011W0AAAAAA,1913782.7189900002,929346.099859515,789330.343327695,1069361.84238767
0901011W0BBAAAA,831394.2628900002,420065.460356295,356206.9484853425,483923.9582235825
0901020D0AAAEAE,13959616.09038,8936434.6533,8058971.2581,9813897.4689
0901020D0AAAFAF,1850067.2662200006,822755.6013871406,586002.9100197515,1059508.2878807625
0901020D0AAAHAH,1303736.0809,0.0,0.0,0.0
0901020D0BIABAE,621817.8254900001,319137.61682203127,268082.8418657812,370192.39177828125
0901020G0AAA3A3,546532.8220399999,263313.3665206304,220730.65768453438,305896.0800421779
0901020G0AAAGAG,7533362.16835,3465967.9382082853,3094755.289821,3837180.4300328568
0901020G0AABFBF,250328.28057999993,121459.61261084443,112999.18958777777,129920.0356339111
0901020G0AACICI,974294.8426200002,470359.92383766,418874.17274306,521845.68208240333
0901020N0AAABAB,9454317.470180001,5172102.033249999,4577043.816,5767160.101
0902011U0AAAHAH,926162.59922,0.0,0.0,0.0
0902011U0BIAAAF,532350.62294,242168.21801197185,172483.84618876406,311852.59274773125
0902012H0BBAGAE,972999.52961,492361.14299199986,261120.10863858848,723602.180614104
0902012L0AAAJAJ,612525.6144399999,302858.043928625,260947.250537725,344768.84809157497
0902013S0AAACAC,3311294.6795399995,1777870.5590625,1633860.5578125,1921880.61375
0902021X0AAADAD,943170.7013099999,471551.75947308436,401757.2575476703,541346.2676773156
090402000BBGLA0,4330966.59684,2172476.485548816,1667799.59776808,2677153.280109168
0905011D0AAAJAJ,462132.76728,222563.2507676222,192335.63545208625,252790.86608315815
0905011D0BCAAAJ,418399.9312,202438.21977986622,137671.19726753203,267205.24911986536
0905011D0BHAAAK,610340.06189,312970.38571979996,286545.40628628747,339395.3447800875
0905012I0AAAAAA,634735.20138,298176.4302455357,260726.2841796875,335626.5682198661
0905013A0AAAHAH,1768516.9771699999,855860.9139655312,755308.99809225,956412.8436697733
0905013A0BDABAH,669077.39014,333129.57223046484,302034.0416901855,364225.10622848436
0905013G0AAA4A4,620597.01943,0.0,0.0,0.0
0905022S0AAABAB,1184752.83872,568873.7408544667,527072.7260105541,610674.7821016104
0905030G0BPACBY,687351.9982600001,325854.1072854166,282825.0074880208,368883.195890625
0906024N0AAAIAI,2157484.65033,906791.060275893,841401.7681362903,972180.3524154956
0906025P0AAAUAU,838154.0406300001,0.0,0.0,0.0
0906026M0AAAFAF,656521.4657299998,294770.8676765,274746.15998981,314795.57536319003
0906026M0AAAGAG,5388280.8644,2259902.66789454,2039708.32604382,2480097.11681007
0906027G0AAAAAA,1862882.6194300002,1053996.6075437216,825563.9941586093,1282429.2294059165
0906027G0AAABAB,1746337.6244400004,858944.5358435535,710778.0937558571,1007110.9596990536
0906031C0AAAFAF,717324.2572700001,366870.79808978323,328891.88848496095,404849.71352153807
0906031C0AAAGAG,612756.86638,307582.2428771671,266407.31505597447,348757.15776385006
0906031C0AAAIAI,1763520.33921,887151.2108536777,799681.4874423783,974620.934264977
0906040B0AAAAAA,2166853.9719199995,1066511.6262431,996848.867177075,1136174.3853091248
0906040B0AAABAB,1399961.6194499999,821486.4756802083,741307.7718785156,901665.1624066406
0906040B0AAAIAI,2118393.4623400006,1030899.0949949999,976892.3802412499,1084905.80974875
0906040G0AAACAC,506829.0546,0.0,0.0,0.0
0906040G0AAANAN,7242236.912749998,3520523.572878,3255192.3010199997,3785854.7885339996
0906040G0AABGBG,2411918.7947400007,1113981.1841154688,951023.9221027456,1276938.470800201
0906040G0AABHBH,1728287.93322,893102.2715833334,842257.7500416667,943946.7897083333
0906040G0AABIBI,440633.92923,211881.67506879463,195507.96022912947,228255.38604039061
0906040G0AABWBW,2290958.7909400016,1128527.9947861,1008094.3107601666,1248961.6457153
0906040G0AABYBY,5932422.085520001,2842535.365983482,2635229.715880268,3049841.168718616
0906040G0AACBCB,694836.1634200001,357187.7203181942,330869.591509236,383505.8522581975
0906040G0AACDCD,586018.1438300002,269481.5965308929,251353.88731464287,287609.3057471429
0906040G0AACQCQ,229740.12967,0.0,0.0,0.0
0906040G0AACRCR,552283.26225,0.0,0.0,0.0
0906040G0AACSCS,1957796.76638,979347.3358222749,895586.8360480625,1063107.8844805188
0906040G0AADBDB,1665382.31742,0.0,0.0,0.0
0906040G0AADFDF,1056252.95952,566836.3315535999,376903.2686025844,756769.3847570812
0906040G0AADIDI,384458.42741999996,182976.13170216666,151802.38494947655,214149.87701565627
0906040G0AADRDR,2332587.2302099997,1359522.2884943997,1185659.0972123998,1533385.4797763997
0906040G0AAELEL,686237.9143899999,0.0,0.0,0.0
0906040G0BKAABS,3883822.0914800004,1867148.7069614166,1750827.5469906668,1983469.8669321667
0906040G0BKABDI,340558.5476200001,118312.1269440625,-52873.69306309961,289497.948030625
0906040G0BMAABG,182782.75665999998,75208.67556539061,68333.40440773437,82083.94452765625
0906040G0BNAABY,10595038.78433,5514518.058944,5014816.15963275,6014219.890344501
0906040G0BNABBY,1885044.1738399998,934326.2024194531,779083.1674734609,1089569.2138747657
0906040G0BNACCB,1224669.15889,604510.9031984743,546572.6776654453,662449.1224694129
0906040G0BNADCD,5551601.71376,2599714.8202687055,2437203.0360491965,2762226.5551441964
0906040G0BQAABW,2344912.7479000017,1196399.49190425,1034492.7773295001,1358306.206479
0906040G0BRAABU,917510.5508399999,450268.55467775994,410974.9938201599,489562.11553535995
0906040G0BRABBW,2913164.7688200017,1473842.9349030298,1275492.59544828,1672193.29093737
0906040G0BXAAAN,4469982.03886,2322690.8526959997,1905278.907807,2740102.825686
0906040G0BXABDF,814154.00756,436912.8755075999,333300.27616769995,540525.4683491436
0906040G0BXACDR,920709.7585400001,546934.3640703999,393965.72578408744,699902.9940434999
0906040G0CGAADR,601544.5664499999,292030.0919068,192654.57850021875,391405.6206518437
0906040G0CJAACS,1351075.12353,744344.6271899999,623735.9079674999,864953.3464124999
0906040G0CWAABY,4565649.225340001,2150459.375752678,1920562.945360714,2380355.783145312
0906040G0DFAADH,601912.54121,288486.30227333336,136820.06530740968,440152.53856082034
0906040G0DFADAN,1707318.4466900015,826536.5947633928,716976.5246875,936096.6334765626
0906040G0DFAFEQ,651078.0484000001,348292.364805,113196.80289279784,583387.9312451952
0906040G0DGAADI,2744355.1273300005,1350755.0630465418,1170716.4777706459,1530793.5447
0906040G0DHAABG,1256983.79769,554974.2844640514,485922.78398695315,624025.8034451563
0906040G0DHABDK,763941.14064,352923.3861875,255406.66923396807,450440.10573281243
0906040G0DMAAEB,4950490.469700001,2362780.713129464,2037713.0704464286,2687848.3558125
0906040G0DNAAAN,1125880.1356600001,551086.7497843751,479089.0849901042,623084.3999427084
0906040N0AAA1A1,1786522.45289,835488.3587639509,631908.7045145088,1039068.0330970981
0906050T0AAAFAF,674223.24269,339625.27108817775,266128.5441094691,413122.0289820113
0906060L0AAACAC,446787.55457,247769.91976033515,217084.44428245694,278455.3844112786
090607000BBEGA1,4376226.4809,2487721.5821367,2354346.1711497,2621097.0357435504
090607000BBIKBB,85334.0772,35271.830743125,30616.586298625,39927.075187625
090607000BBLCA0,704317.63116,341800.39099462505,308888.46765410627,374712.28087739064
090607000BBLEBB,686929.2333099999,334728.5372424375,309902.7461316412,359554.32835323375
0906070T0AAAAAA,124214.06349999999,52217.32269325,46498.12551865773,57936.51687792931
0908010C0AAAGAG,776973.49045,215889.86664000002,-325371.1415641641,757150.8748441641
0913011B0BBAAAA,563778.6626599999,273471.2216626741,218529.9199619464,328412.5197253259
0913011C0BBAAAH,1559930.16467,803732.3634603394,711031.2965827567,896433.4380113349
0913011C0BBAFAH,988342.42209,490631.8236769822,448019.5276397701,533244.1197141942
0913011C0BBAGAH,657274.5050700001,319040.61315272993,272375.0362353036,365706.2130903951
0913011C0BFAAAC,539568.3626600001,265089.5382744375,233458.371810625,296720.70093290624
0913011E0BEAAAD,599017.90915,295077.5071423242,253932.1093309453,336222.91057024413
0913011F0BBAAAA,594721.4061199999,303094.5781162991,258833.3308609096,347355.8292083951
0913011I0BBAAAC,1259629.3117399998,623784.855226,512274.4886450359,735295.2218069639
0913011J0BEAAAA,243186.46311,118703.68218,-215845.773782415,453253.13921962003
0913011J0BEADAA,79474.03332999999,42799.50906,-104318.1948659175,189917.2092157
0913011J0BFAAAB,670966.45216,303069.5617386479,241143.23696767195,364995.88650962396
0913011J0BGABAE,3041569.8005099995,1548949.6007999997,1269289.4370559677,1828609.7492570877
0913011J0BGADAE,1560873.2966299998,976081.219191936,851423.5591789439,1100738.8639179838
0913011J0BGAEAE,1633813.60512,781399.7860319999,635086.6029312479,927712.9767762239
0913011K0BCAAAE,2149663.37344,1089485.521047,955859.1020926501,1223111.9498367002
0913011K0BEAAAD,1207727.6303,564347.3969693175,461527.1481784425,667167.6619885201
0913011L0BBAAAB,2765318.75281,1454888.77640082,1286252.402732445,1623525.1125543597
0913011L0BCAAAA,697354.9186,359206.7051552,285344.88873568,433068.52457216
0913011M0BBABAE,1221044.3207399999,714657.6236105999,621653.69412,807661.5615315
0913011M0BCABAG,4397955.4223,2330428.24048608,2153571.77395962,2507284.9194561
0913011M0BDAAAB,6054181.764180001,3118257.7323316364,2824204.9852843634,3412310.2750079995
0913011M0BEABAA,8308659.096709999,4329055.42069344,3898712.19329816,4759398.76723696
0913011M0BFAAAC,1401131.61816,675596.76750868,555116.0076884,796077.52732896
0913011N0BBABAI,2044715.3864300002,1240124.72068584,1120155.87303576,1360093.56833592
0913011N0BCABAF,3200042.4147799998,1558940.2346779201,1413996.0517035,1703884.4176523401
0913011N0BEAAAA,15071964.67501,7412472.7951736,6514556.11156168,8310389.3791206395
0913011N0BFAAAG,12156000.895740002,6162686.80756,5438938.52731,6886435.3688199995
0913011N0BGAAAB,2143419.99291,1113446.88115043,993770.65080574,1233123.1254519501
0913011Q0BCAAAA,250587.83844,101703.1392,-62547.86670039375,265954.1473836
0913011S0BBAAAA,1182909.58735,619736.337458595,529637.25006798,709835.4248492101
0913011S0BBADAB,1099452.7480799998,531712.3165198,459910.439549625,603514.17986099
0913011S0BDAAAC,6715000.69,3132327.553898,2638970.74226888,3625684.36552712
0913011S0BEAAAD,5238567.83962,2764799.30392162,2332662.4314731597,3196936.0454194196
0913011S0BFAAAE,6334108.523139999,3159245.9776416,2841783.88649232,3476707.89568872
0913011T0BBABAA,4218489.00703,2026119.5476174077,1725545.35355472,2326693.594206048
0913011U0BBAAAA,1097028.76315,564070.24418283,496273.8473852775,631866.689665365
0913011V0BBAAAA,1683765.7449400001,805326.1742348562,702938.6217663122,907713.7267034001
0913011V0BBACAA,990751.3210899999,494625.7443941961,430520.29063477204,558731.2033616721
0913011V0BBADAA,732431.82159,364201.57101690804,311328.0730193881,417075.06901442807
0913011V0BCAAAC,20299245.94595,9964237.361385215,8559339.655316737,11369134.599853056
0913011V0BDAAAD,20261153.52535,10074749.02475827,9119393.197993472,11030104.851523072
0913011W0BBABAB,27511776.36928,13726048.611045312,12205839.957090944,15246256.990434177
0913011W0BCAAAC,1166859.09619,568173.2661908519,492443.8875854759,643902.6168076319
0913011X0BCABAD,1471292.2565199998,775727.5204992,661622.49727872,889832.5317299201
0913021A0BBAAAA,1805849.62141,918053.9027380999,765224.7183573,1070883.0871189
0913021A0BBABAA,1103915.61371,513205.90324034996,400587.731234675,625824.07126505
0913021B0BBAAAA,2632731.09779,1325727.10146517,1167980.4371053101,1483473.83289275
0913021B0BCAAAB,1384248.13168,673650.8767640298,610005.0914535649,737296.6773427048
0913021C0BBAAAA,819356.06542,407967.869794045,289984.845346315,525950.894241775
0913021D0BBAAAA,728147.2790399999,355511.76414565,297084.362074165,413939.16111212
0913021E0BCAAAB,1171093.47626,546232.52351709,493801.1739715388,598663.8780154425
0913021E0BEAAAA,3074545.9316000002,1529483.52956557,1356782.534898575,1702184.5859142598
0913021E0BEABAA,1113840.4516099999,491031.525443,420192.81273008,561870.23815592
0913021F0BBAAAA,3498725.7767000003,1684883.4204969998,1443640.9727240198,1926125.8682699797
0913021F0BBABAA,1493959.7527,703982.6410214999,569521.1017727074,838444.1906442449
0913021F0BDAAAC,4021322.7701600003,2029279.6071302397,1667672.71116837,2390886.56969148
0913021G0BBAAAA,563759.8622,276174.45054717996,188137.57804925874,364211.3230451012
0913021H0BBAAAA,3806135.5037800004,1837679.9584848478,1362532.6112667117,2312827.3522382397
0913021I0BBAAAA,3121636.1965799998,1580718.138060929,1383231.9950849412,1778204.2651785861
0913051B0BBAAAA,1388377.14388,767692.6476548399,665810.366312735,869574.94075253
0913051B0BBABAB,662547.1854900001,375386.14670371497,325411.66190942,425360.619742425
0913051D0BBAAAA,683002.47781,349580.27185236,284287.413672588,414873.15768351604
0913061C0BBAAAA,3346335.1947600003,1706755.89267176,612623.6466541,2800888.23516952
0913061D0BBAAAA,1366283.6125400001,791927.1400175999,633483.936807696,950370.3627858
0913061D0BBABAB,1426437.19774,796927.4842957126,615931.2647661575,977923.7276642824
0913062A0BBAAAA,1737681.5892,884613.9419720074,741182.2717997087,1028045.5662928412
0913091B0BBAAAA,2072700.05029,1093965.8208426,704593.86540415,1483337.82592615
0913101A0BBAAAA,13422.10428,11028.976223460508,-1166712.990085768,1188770.9520555618
0913101A0BCAAAB,4084824.9869,1997975.704608,1536492.08579184,2459459.34927708
0913101A0BDAAAC,9488074.559670001,4567661.727051229,3866427.0113495197,5268896.35039432
0913101A0BEAAAD,5985657.8576500015,3002677.19048892,2411047.9125894597,3594306.69928493
0913101A0BGAAAE,6967656.887840001,3628332.7783679995,2788204.5708069596,4468461.01365536
0913101A0BHAAAF,2737318.5230099997,1722070.6446719998,-81978.36009004501,3526119.6996879997
0913102A0BBAAAA,708973.85277,338837.44914044,249861.06587511997,427813.83240575995
0913103A0BBAAAA,2288676.0295499996,1165285.973376,612742.42564696,1717829.49487744
0913104A0BBAAAA,2280791.90909,1315853.9083168202,1152217.2987111602,1479490.5406842902
0913104A0BCAAAB,1474968.93263,772520.6521765,669998.096949325,875043.1931189998
0913104A0BDAAAC,3886685.9442899995,1953820.73969152,1745800.508493888,2161840.946310144
0913107A0BBAAAA,10786288.816949999,5777929.927006163,5230884.18642541,6324975.607333687
0913107A0BDAAAB,18708926.998760004,9748270.43751313,8743645.85591992,10752894.321639521
0913107A0BDABAC,1460854.3159800002,746408.2120649875,632320.3457988244,860496.0710658713
